"DateTime";"GAP";"Others";"Kitchen";"Laundry";"Heater_AC";"Year";"Quarter";"Month";"Seasons";"Date";"Week";"Weekday";"Weekend";"DayTime";"Day";"Hour";"Minute"
2006-12-16 21:14:00;56,4666666666667;40,4666666666667;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;14
2006-12-16 21:15:00;56,1666666666667;39,1666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;15
2006-12-16 21:16:00;55,5333333333333;38,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;16
2006-12-16 21:17:00;55,1666666666667;38,1666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;17
2006-12-16 21:18:00;55,2;39,2;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;18
2006-12-16 21:19:00;55,2333333333333;38,2333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;19
2006-12-16 21:20:00;55,0333333333333;39,0333333333333;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;20
2006-12-16 21:21:00;55,0333333333333;38,0333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;21
2006-12-16 21:22:00;55;38;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;22
2006-12-16 21:23:00;54,8333333333333;38,8333333333333;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;23
2006-12-16 21:24:00;54,7666666666667;37,7666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;24
2006-12-16 21:25:00;53,8333333333333;37,8333333333333;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;25
2006-12-16 21:26:00;53,6333333333333;36,6333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;26
2006-12-16 21:27:00;54,3;37,3;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;27
2006-12-16 21:28:00;54,4;37,4;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;28
2006-12-16 21:29:00;54,3333333333333;37,3333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;29
2006-12-16 21:30:00;54,3666666666667;37,3666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;30
2006-12-16 21:31:00;54,4;38,4;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;31
2006-12-16 21:32:00;53,9666666666667;36,9666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;32
2006-12-16 21:33:00;53,8;36,8;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;33
2006-12-16 21:34:00;53,7;36,7;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;34
2006-12-16 21:35:00;53,7666666666667;37,7666666666667;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;35
2006-12-16 21:36:00;53,4333333333333;36,4333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;36
2006-12-16 21:37:00;53,1333333333333;37,1333333333333;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;37
2006-12-16 21:38:00;53,2666666666667;36,2666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;38
2006-12-16 21:39:00;53,4;37,4;0;0;16;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;39
2006-12-16 21:40:00;53,8666666666667;36,8666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;40
2006-12-16 21:41:00;54,2333333333333;37,2333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;41
2006-12-16 21:42:00;56,2666666666667;39,2666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;42
2006-12-16 21:43:00;56,2;39,2;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;43
2006-12-16 21:44:00;56,1;39,1;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;44
2006-12-16 21:45:00;56,4333333333333;39,4333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;45
2006-12-16 21:46:00;58,2666666666667;41,2666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;46
2006-12-16 21:47:00;57,1;40,1;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;47
2006-12-16 21:48:00;57,3333333333333;40,3333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;48
2006-12-16 21:49:00;57,3333333333333;40,3333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;49
2006-12-16 21:50:00;57,5666666666667;40,5666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;50
2006-12-16 21:51:00;57,5;40,5;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;51
2006-12-16 21:52:00;58;41;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;52
2006-12-16 21:53:00;57,9;40,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;53
2006-12-16 21:54:00;57,6;40,6;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;54
2006-12-16 21:55:00;30,5333333333333;13,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;55
2006-12-16 21:56:00;34,0666666666667;16,0666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;56
2006-12-16 21:57:00;55,9;38,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;57
2006-12-16 21:58:00;54,7;37,7;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;58
2006-12-16 21:59:00;55,1333333333333;38,1333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;21;59
2006-12-16 22:00:00;55,2333333333333;38,2333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;0
2006-12-16 22:01:00;55,1;38,1;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;1
2006-12-16 22:02:00;28,2;10,2;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;2
2006-12-16 22:03:00;55,7;38,7;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;3
2006-12-16 22:04:00;55,9;38,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;4
2006-12-16 22:05:00;55,5666666666667;37,5666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;5
2006-12-16 22:06:00;55,5;38,5;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;6
2006-12-16 22:07:00;45,6666666666667;28,6666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;7
2006-12-16 22:08:00;36,4666666666667;18,4666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;8
2006-12-16 22:09:00;55,5;38,5;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;9
2006-12-16 22:10:00;55,6666666666667;38,6666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;10
2006-12-16 22:11:00;55,1;38,1;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;11
2006-12-16 22:12:00;50,7333333333333;33,7333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;12
2006-12-16 22:13:00;29,4333333333333;11,4333333333333;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;13
2006-12-16 22:14:00;56,2666666666667;39,2666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;14
2006-12-16 22:15:00;56,9;39,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;15
2006-12-16 22:16:00;57,1;40,1;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;16
2006-12-16 22:17:00;57;40;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;17
2006-12-16 22:18:00;31,2666666666667;13,2666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;18
2006-12-16 22:19:00;57,3666666666667;40,3666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;19
2006-12-16 22:20:00;56,9;39,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;20
2006-12-16 22:21:00;56,8666666666667;39,8666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;21
2006-12-16 22:22:00;42,3666666666667;24,3666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;22
2006-12-16 22:23:00;47;30;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;23
2006-12-16 22:24:00;56,8333333333333;39,8333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;24
2006-12-16 22:25:00;56,5333333333333;39,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;25
2006-12-16 22:26:00;47,9666666666667;30,9666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;26
2006-12-16 22:27:00;30,8;12,8;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;27
2006-12-16 22:28:00;58,2333333333333;41,2333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;28
2006-12-16 22:29:00;57;40;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;29
2006-12-16 22:30:00;53,7666666666667;35,7666666666667;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;30
2006-12-16 22:31:00;32,4666666666667;15,4666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;31
2006-12-16 22:32:00;56,5333333333333;39,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;32
2006-12-16 22:33:00;56,1333333333333;39,1333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;33
2006-12-16 22:34:00;56,3;39,3;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;34
2006-12-16 22:35:00;31,2;13,2;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;35
2006-12-16 22:36:00;53,5333333333333;36,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;36
2006-12-16 22:37:00;55,7666666666667;38,7666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;37
2006-12-16 22:38:00;55,1333333333333;38,1333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;38
2006-12-16 22:39:00;55,0333333333333;38,0333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;39
2006-12-16 22:40:00;39,3333333333333;21,3333333333333;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;40
2006-12-16 22:41:00;44,2;27,2;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;41
2006-12-16 22:42:00;56,5333333333333;38,5333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;42
2006-12-16 22:43:00;56,6333333333333;37,6333333333333;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;43
2006-12-16 22:44:00;57,0666666666667;39,0666666666667;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;44
2006-12-16 22:45:00;31;11;0;2;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;45
2006-12-16 22:46:00;54,1666666666667;36,1666666666667;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;46
2006-12-16 22:47:00;58,3666666666667;39,3666666666667;0;1;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;47
2006-12-16 22:48:00;58,0666666666667;39,0666666666667;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;48
2006-12-16 22:49:00;57,9666666666667;39,9666666666667;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;49
2006-12-16 22:50:00;28,2666666666667;9,26666666666667;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;50
2006-12-16 22:51:00;58,2333333333333;40,2333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;51
2006-12-16 22:52:00;58,0333333333333;40,0333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;52
2006-12-16 22:53:00;58;39;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;53
2006-12-16 22:54:00;57,9;39,9;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;54
2006-12-16 22:55:00;38,4666666666667;19,4666666666667;0;1;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;55
2006-12-16 22:56:00;48,7666666666667;29,7666666666667;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;56
2006-12-16 22:57:00;57,8666666666667;39,8666666666667;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;57
2006-12-16 22:58:00;58;40;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;58
2006-12-16 22:59:00;57,5666666666667;38,5666666666667;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Evening";16;22;59
2006-12-16 23:00:00;57,7333333333333;39,7333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;0
2006-12-16 23:01:00;29,7666666666667;10,7666666666667;0;1;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;1
2006-12-16 23:02:00;53,0333333333333;35,0333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;2
2006-12-16 23:03:00;56,3;37,3;0;2;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;3
2006-12-16 23:04:00;56,2;38,2;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;4
2006-12-16 23:05:00;56,0333333333333;38,0333333333333;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;5
2006-12-16 23:06:00;51,8666666666667;33,8666666666667;0;1;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;6
2006-12-16 23:07:00;26,9;9,9;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;7
2006-12-16 23:08:00;55,9666666666667;38,9666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;8
2006-12-16 23:09:00;56,4666666666667;39,4666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;9
2006-12-16 23:10:00;56,5333333333333;39,5333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;10
2006-12-16 23:11:00;46,8333333333333;28,8333333333333;0;0;18;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;11
2006-12-16 23:12:00;36,3333333333333;19,3333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;12
2006-12-16 23:13:00;56,1666666666667;39,1666666666667;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;13
2006-12-16 23:14:00;55,4333333333333;38,4333333333333;0;0;17;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;14
2006-12-16 23:15:00;46,3;37,3;0;0;9;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;15
2006-12-16 23:16:00;39,3;39,3;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;16
2006-12-16 23:17:00;16;16;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;17
2006-12-16 23:18:00;26,7666666666667;26,7666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;18
2006-12-16 23:19:00;39,1666666666667;39,1666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;19
2006-12-16 23:20:00;40,4666666666667;40,4666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;20
2006-12-16 23:21:00;34,6333333333333;34,6333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;21
2006-12-16 23:22:00;13;13;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;22
2006-12-16 23:23:00;40,4333333333333;40,4333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;23
2006-12-16 23:24:00;40,2;40,2;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;24
2006-12-16 23:25:00;40,4666666666667;40,4666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;25
2006-12-16 23:26:00;25,5;25,5;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;26
2006-12-16 23:27:00;23,1333333333333;23,1333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;27
2006-12-16 23:28:00;40,4;40,4;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;28
2006-12-16 23:29:00;40,4666666666667;40,4666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;29
2006-12-16 23:30:00;39,8;39,8;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;30
2006-12-16 23:31:00;6,26666666666667;6,26666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;31
2006-12-16 23:32:00;36,7;36,7;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;32
2006-12-16 23:33:00;40,5;40,5;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;33
2006-12-16 23:34:00;39,1;39,1;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;34
2006-12-16 23:35:00;31,9333333333333;31,9333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;35
2006-12-16 23:36:00;6,4;6,4;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;36
2006-12-16 23:37:00;38,9;38,9;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;37
2006-12-16 23:38:00;38,6666666666667;38,6666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;38
2006-12-16 23:39:00;38,4333333333333;38,4333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;39
2006-12-16 23:40:00;38,4333333333333;38,4333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;40
2006-12-16 23:41:00;7,26666666666667;7,26666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;41
2006-12-16 23:42:00;26,4;26,4;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;42
2006-12-16 23:43:00;38,8;38,8;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;43
2006-12-16 23:44:00;38,7666666666667;38,7666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;44
2006-12-16 23:45:00;38,9;38,9;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;45
2006-12-16 23:46:00;30,7666666666667;30,7666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;46
2006-12-16 23:47:00;4,73333333333333;4,73333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;47
2006-12-16 23:48:00;39,0333333333333;39,0333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;48
2006-12-16 23:49:00;39,8666666666667;39,8666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;49
2006-12-16 23:50:00;40,2333333333333;40,2333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;50
2006-12-16 23:51:00;40,2333333333333;40,2333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;51
2006-12-16 23:52:00;12,5666666666667;12,5666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;52
2006-12-16 23:53:00;23,6666666666667;23,6666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;53
2006-12-16 23:54:00;41,1333333333333;41,1333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;54
2006-12-16 23:55:00;41,2333333333333;41,2333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;55
2006-12-16 23:56:00;41,4666666666667;41,4666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;56
2006-12-16 23:57:00;30,1666666666667;30,1666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;57
2006-12-16 23:58:00;11,2333333333333;11,2333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;58
2006-12-16 23:59:00;40,7333333333333;40,7333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";50;"Saturday";"Weekend";"Night";16;23;59
2006-12-17 00:00:00;40,1666666666667;40,1666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;0
2006-12-17 00:01:00;40,2;40,2;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;1
2006-12-17 00:02:00;36,7666666666667;36,7666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;2
2006-12-17 00:03:00;6,16666666666667;6,16666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;3
2006-12-17 00:04:00;35,0666666666667;35,0666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;4
2006-12-17 00:05:00;40,0666666666667;40,0666666666667;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;5
2006-12-17 00:06:00;40,3;40,3;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;6
2006-12-17 00:07:00;39,0333333333333;39,0333333333333;0;0;0;"2006";"Fall";"December";NA;"Dec 2006";51;"Sunday";"Weekend";"Night";17;0;7
